"Year","HS Code","HS Description","Destination","Quantity","Unit","Net Mass (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2002","07133300","Dried kidney beans, incl. White pea beans, shelled","France","","","510104.0","1360817.87","158829.32"
"2002","07132000","Dried chickpeas, shelled","Saudi Arabia","","","551400.0","1337813.33","156144.32"
"2002","41061900","Goat or kid skin leather, (excl. Further prepared)","Indonesia","","","14979.0","1332238.6","155493.66"
"2002","12074000","Sesamum seeds","Turks And Caicos Islands","","","379240.0","1314648.0","153440.56"
"2002","09041200","Pepper, crushed or ground","United Germany","","","8000.0","1314275.4","153397.07"
"2002","12074000","Sesamum seeds","Italy","","","395236.0","1301566.42","151913.73"
"2002","12079900","Other oil seeds and oleaginous fruits, nes","Great Britain","","","383170.0","1286661.73","150174.11"
"2002","09093000","Seeds of cumin","United States","","","72810.0","1273282.89","148612.58"
"2002","09024000","Black tea fermented/partly fermented,flavoured or not,in packings of >=3","Great Britain","","","113000.0","1259207.98","146969.81"
"2002","07139000","Dried leguminous vegetables, shelled, nes","India","","","414170.0","1254697.65","146443.39"
"2002","41052000","Sheep or lamb skin leather, prepared after tanning","France","","","2746.0","1254458.56","146415.48"
"2002","41061900","Goat or kid skin leather, (excl. Further prepared)","Morocco","","","17025.0","1228158.0","143345.78"
"2002","07133200","Dried adzuki beans, shelled","Djibouti","","","513587.0","1211669.33","141421.29"
"2002","14049000","Vegetable products, nes","United States Minor Outlying I","","","5690.0","1211618.14","141415.32"
"2002","07051100","Cabbage lettuce, fresh or chilled","Djibouti","","","821787.0","1204624.45","140599.04"
"2002","15219090","--- other beeswax , insect waxes","Greece","","","60000.0","1202346.5","140333.17"
"2002","09011100","Coffee, not roasted or decaffeinated","South Africa","","","135000.0","1190033.22","138896.01"
"2002","10059000","Maize (excl. Seed)","Djibouti","","","809884.0","1182760.42","138047.16"
"2002","41061900","Goat or kid skin leather, (excl. Further prepared)","Czechoslovakia","","","12608.0","1174575.17","137091.81"
"2002","09011100","Coffee, not roasted or decaffeinated","Nauru","","","72000.0","1173741.93","136994.55"
"2002","84384000","Brewery machinery","Djibouti","7.0","No.","5300.0","1173210.19","136932.49"
"2002","12149000","Other forage products, nes","United States","","","100000.0","1167615.0","136279.44"
"2002","41011000","Whole hides and skins of bovine animals, =<8kg dried..., etc","Italy","","","65495.0","1161874.19","135609.4"
"2002","41042100","Bovine leather, vegetable pre-tanned (excl. Further prepared)","Greece","","","130236.0","1157150.92","135058.12"
"2002","12102000","Hop cones, ground, powdered or in pellets; lupulin","Israel","","","75179.0","1120965.59","130834.71"
"2002","41062000","Goat or kid skin leather, prepared after tanning","Sweden","","","6299.0","1117421.99","130421.11"
